title,rating,movieId,userId,# of ratings
Thumbelina (1994),2.0,2876.0,27.0,1
Thumbsucker (2005),3.3333333333333335,36537.0,417.3333333333333,3
Thunderball (1965),3.4791666666666665,2993.0,326.2083333333333,24
Thunderbirds (2004),2.75,8782.0,521.5,2
Thunderbolt and Lightfoot (1974),3.3333333333333335,3769.0,237.66666666666666,3
Thursday (1998),4.0,27022.0,125.0,1
TiMER (2009),3.75,78703.0,288.5,2
Tickling Giants (2017),5.0,172705.0,184.0,1
Tideland (2005),3.0,47465.0,490.3333333333333,3
Tie Me Up! Tie Me Down! (¡Átame!) (1990),3.1666666666666665,1190.0,392.5,6
Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),4.0,102742.0,318.0,1
Tiger Raid (2016),2.0,173751.0,448.0,1
"Tiger and the Snow, The (La tigre e la neve) (2005)",4.0,48032.0,606.0,1
Tigerland (2000),3.5625,3950.0,364.0,8
"Tigger Movie, The (2000)",3.1666666666666665,3287.0,186.0,3
Tightrope (1984),3.0,6809.0,414.0,1
Tilt (2011),1.5,190207.0,338.0,1
Tim's Vermeer (2013),4.0,106889.0,525.0,1
Time After Time (1979),3.75,5544.0,307.25,4
Time Bandits (1981),3.731707317073171,2968.0,311.9756097560976,41
Time Code (2000),3.0,3571.0,601.0,2
Time Lapse (2014),3.8333333333333335,115680.0,211.66666666666666,3
"Time Machine, The (1960)",3.625,3959.0,331.375,8
"Time Machine, The (2002)",2.8636363636363638,5171.0,313.54545454545456,22
"Time Masters (Maîtres du temps, Les) (1982)",4.5,3592.0,105.0,1
Time Out (L'emploi du temps) (2001),3.0,5272.0,275.0,1
"Time Traveler's Wife, The (2009)",3.9,70599.0,347.4,5
Time of the Gypsies (Dom za vesanje) (1989),4.166666666666667,2931.0,336.3333333333333,3
"Time to Kill, A (1996)",3.657142857142857,805.0,303.7142857142857,35
Timecop (1994),2.5,379.0,316.4761904761905,21
"Timecrimes (Cronocrímenes, Los) (2007)",4.25,65642.0,306.0,4
Timeline (2003),2.0,6959.0,272.6666666666667,3
"Times of Harvey Milk, The (1984)",4.5,26524.0,357.5,2
Tin Cup (1996),3.1744186046511627,852.0,291.2325581395349,43
"Tin Drum, The (Blechtrommel, Die) (1979)",3.6666666666666665,1161.0,472.0,3
Tin Man (2007),2.25,62970.0,602.0,2
Tin Men (1987),3.0,1395.0,327.8,5
Tinker Tailor Soldier Spy (2011),3.8125,89753.0,295.75,8
"Tinker, Tailor, Soldier, Spy (1979)",3.625,7762.0,433.75,4
Titan A.E. (2000),3.413793103448276,3745.0,331.9310344827586,29
Titanic (1953),3.5833333333333335,3404.0,369.5,6
Titanic (1997),3.414285714285714,1721.0,314.99285714285713,140
Titanica (1992),2.5,4864.0,125.0,1
Titicut Follies (1967),2.5,26176.0,599.0,1
Titus (1999),3.9166666666666665,3181.0,395.5,6
To Be and to Have (Être et avoir) (2002),3.0,6772.0,474.0,1
To Be or Not to Be (1942),2.5,946.0,140.66666666666666,3
To Catch a Thief (1955),4.217391304347826,933.0,361.7826086956522,23
To Die For (1995),3.3125,45.0,335.09375,32
"To Do List, The (2013)",2.5,105037.0,267.0,4
To Each His Own (1946),3.5,8458.0,474.0,1
To End All Wars (2001),4.0,8730.0,527.0,2
To Gillian on Her 37th Birthday (1996),2.4,1043.0,370.8,5
To Grandmother's House We Go (1992),2.75,121097.0,344.0,2
To Have and Have Not (1944),3.5,7215.0,369.5,4
To Kill a Mockingbird (1962),4.120689655172414,1207.0,314.32758620689657,58
To Live (Huozhe) (1994),4.0,326.0,325.6666666666667,3
To Live and Die in L.A. (1985),2.5,7040.0,51.0,1
To Rome with Love (2012),3.0,95201.0,448.0,1
To Sir with Love (1967),4.071428571428571,3296.0,287.14285714285717,7
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.4318181818181817,203.0,323.6818181818182,22
Together (Han ni Zai Yiki) (2002),3.0,6382.0,474.0,1
Together (Tillsammans) (2000),3.7142857142857144,4741.0,283.57142857142856,7
Tokyo Decadence (Topâzu) (1992),4.0,6070.0,606.0,1
Tokyo Drifter (Tôkyô nagaremono) (1966),3.75,26159.0,604.5,2
Tokyo Godfathers (2003),3.9,8607.0,376.2,5
Tokyo Idols (2017),4.5,173235.0,184.0,1
Tokyo Story (Tôkyô monogatari) (1953),2.625,6643.0,407.75,4
Tokyo Tribe (2014),5.0,138632.0,610.0,1
Tokyo! (2008),3.5,63179.0,610.0,1
Tokyo-Ga (1985),3.0,62662.0,599.0,1
Tom & Viv (1994),3.0,331.0,343.5,2
Tom Horn (1980),4.0,5699.0,140.0,1
Tom Jones (1963),3.642857142857143,1948.0,440.42857142857144,7
Tom Segura: Completely Normal (2014),5.0,128914.0,111.0,1
Tom Segura: Disgraceful (2018),4.5,183959.0,111.0,1
Tom Segura: Mostly Stories (2016),5.0,162344.0,111.0,1
Tom and Huck (1995),2.875,8.0,258.25,8
Tom and Jerry: A Nutcracker Tale (2007),5.0,131130.0,89.0,1
Tom and Jerry: Shiver Me Whiskers (2006),5.0,136503.0,89.0,1
Tomb Raider (2018),2.5,184471.0,277.25,4
Tomboy (2011),3.0,90809.0,509.0,1
Tombstone (1993),3.8153846153846156,553.0,286.24615384615385,65
Tomcats (2001),2.0,4233.0,367.0,6
Tommy (1975),3.0,2877.0,468.57142857142856,7
Tommy Boy (1995),3.78,333.0,287.66,50
Tomorrow (2015),4.5,150696.0,318.0,1
Tomorrow Never Dies (1997),3.066666666666667,1722.0,302.53333333333336,45
Tomorrowland (2015),2.5,132046.0,379.57142857142856,7
Toni Erdmann (2016),3.6666666666666665,158972.0,153.66666666666666,3
Too Big to Fail (2011),4.5,87660.0,318.0,1
Too Funny to Fail: The Life and Death of The Dana Carvey Show (2017),4.5,181413.0,184.0,1
Too Late for Tears (1949),4.0,130482.0,329.0,1
Too Many Cooks (2014),3.0,117109.0,344.0,2
Tooth Fairy (2010),2.1666666666666665,74698.0,147.0,3
Tooth Fairy 2 (2012),0.5,122246.0,567.0,1
Tootsie (1982),3.421875,4361.0,397.25,32
Top Five (2014),3.0,118924.0,506.0,2
Top Gun (1986),3.3012048192771086,1101.0,315.31325301204816,83
Top Hat (1935),4.071428571428571,945.0,311.85714285714283,7
Top Secret! (1984),4.2,5500.0,287.8,10
Topaz (1969),3.0,2179.0,474.0,1
Topkapi (1964),2.5,5007.0,474.0,1
"Topo, El (1970)",3.9,26258.0,354.8,5
Topsy-Turvy (1999),3.875,3163.0,294.5,4
Tora! Tora! Tora! (1970),3.9285714285714284,3066.0,303.57142857142856,7
Tormented (1960),1.0,7245.0,448.0,1
Torn Curtain (1966),3.5,2180.0,474.0,1
Tornado! (1996),2.0,123310.0,599.0,1
Torque (2004),2.25,7175.0,426.0,2
Tortilla Soup (2001),3.25,4743.0,520.5,2
Total Eclipse (1995),3.0,202.0,606.0,1
Total Recall (1990),3.653409090909091,2916.0,322.59090909090907,88
Total Recall (2012),3.1875,95875.0,416.625,8
Touch (1997),4.0,1458.0,32.0,1
Touch of Evil (1958),4.264705882352941,1248.0,365.7647058823529,17
Touch of Pink (2004),4.0,27826.0,89.0,1
"Touch of Zen, A (Xia nu) (1971)",4.5,32511.0,318.0,1
Touching the Void (2003),4.0,7256.0,283.5,8
Tough Guys (1986),3.0,2472.0,487.0,3
Touki Bouki (1973),3.5,773.0,318.0,1
"Tourist, The (2010)",2.7142857142857144,82202.0,316.85714285714283,7
"Tournament, The (2009)",2.5,71910.0,610.0,1
Tower Heist (2011),3.5,90717.0,272.75,4
"Towering Inferno, The (1974)",3.2222222222222223,2524.0,372.3333333333333,9
Town & Country (2001),2.5,4268.0,429.0,2
"Town Called Panic, A (Panique au village) (2009)",3.75,74791.0,442.5,2
"Town is Quiet, The (Ville est tranquille, La) (2000)",4.0,4883.0,606.0,1
"Town, The (2010)",3.9545454545454546,80489.0,296.40909090909093,22
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",2.0,3695.0,298.5,2
"Toxic Avenger, Part II, The (1989)",2.0,3694.0,298.5,2
"Toxic Avenger, The (1985)",2.125,3693.0,313.75,8
Toy Soldiers (1991),2.5,5843.0,324.0,4
Toy Story (1995),3.9209302325581397,1.0,306.5302325581395,215
Toy Story 2 (1999),3.8608247422680413,3114.0,329.03092783505156,97
Toy Story 3 (2010),4.109090909090909,78499.0,316.07272727272726,55
"Toy, The (1982)",2.375,4929.0,383.0,4
Toys (1992),2.375,2253.0,350.15,20
Tracers (2015),1.0,129657.0,448.0,1
"Tracey Fragments, The (2007)",3.0,60857.0,351.0,1
Trading Places (1983),3.730769230769231,3039.0,355.0769230769231,39
Traffic (2000),3.9,4034.0,310.2,70
Trail of the Pink Panther (1982),3.0,6143.0,234.0,2
Trailer Park Boys (1999),5.0,93320.0,484.0,1
Train of Life (Train de vie) (1998),4.5,3003.0,394.0,2
Train to Busan (2016),3.5,162082.0,125.0,1
Training Day (2001),3.7941176470588234,4776.0,330.54901960784315,51
Trainspotting (1996),4.03921568627451,778.0,310.4901960784314,102
Trainwreck (2015),3.2,134393.0,279.2,10
Traitor (2008),3.375,61352.0,324.5,4
Trance (2013),3.75,101741.0,464.0,2
Transamerica (2005),3.5,42004.0,413.5,6
Transcendence (2014),2.2857142857142856,110730.0,339.42857142857144,7
Transformers (2007),3.3461538461538463,53996.0,352.05128205128204,39
Transformers: Age of Extinction (2014),1.875,112370.0,461.75,4
Transformers: Dark of the Moon (2011),2.3636363636363638,87520.0,335.3636363636364,11
Transformers: Revenge of the Fallen (2009),2.425,69526.0,377.7,20
Transformers: The Movie (1986),3.357142857142857,4006.0,338.14285714285717,7
Transporter 2 (2005),3.21875,36519.0,324.1875,16
Transporter 3 (2008),2.6666666666666665,64030.0,364.0,6
"Transporter, The (2002)",3.519230769230769,5574.0,294.11538461538464,26
Transsiberian (2008),2.5,60647.0,28.0,1
Trapped (2002),2.0,5612.0,182.0,1
Trapped in Paradise (1994),2.5,7041.0,599.0,1
Trash Humpers (2009),0.5,82684.0,567.0,1
Travels of an Ant (1983),5.0,173355.0,105.0,1
Treasure Island (1950),3.25,6405.0,330.5,2
Treasure Island (2012),2.0,95717.0,599.0,1
Treasure Planet (2002),3.5625,5882.0,367.125,8
"Treasure of the Sierra Madre, The (1948)",3.65625,1254.0,400.1875,16
"Tree of Life, The (2011)",4.0,86898.0,604.5,2
Trees Lounge (1996),4.0,1051.0,396.0,3
Trekkies (1997),3.375,2693.0,463.25,4
Tremors (1990),3.4375,6659.0,345.375,16
Tremors 3: Back to Perfection (2001),3.0,7846.0,421.3333333333333,3
Tremors 4: The Legend Begins (2004),2.0,27683.0,380.0,1
Tremors II: Aftershocks (1996),2.7,7845.0,408.4,5
Trevor Noah: African American (2013),2.5,134861.0,111.0,1
Trial and Error (1997),2.25,1550.0,280.25,4
"Trial, The (Procès, Le) (1962)",4.9,6460.0,284.8,5
"Trials of Henry Kissinger, The (2002)",4.0,5619.0,284.5,2
Triangle (2009),4.0,74228.0,336.0,2
Trick 'r Treat (2007),2.5,71500.0,274.0,1
"Trigger Effect, The (1996)",2.0,882.0,372.0,1
Trilogy of Terror (1975),4.0,26357.0,562.0,1
Trinity and Sartana Are Coming (1972),5.0,128087.0,89.0,1
"Trip to Bountiful, The (1985)",4.25,2069.0,374.5,2
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",3.5,32898.0,327.8,5
"Trip, The (2002)",2.0,6342.0,580.0,1
"Trip, The (2010)",4.0,83976.0,318.0,1
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.7045454545454546,6773.0,332.59090909090907,22
Trippin' (1999),1.0,2623.0,575.0,1
Tristan & Isolde (2006),3.6,42728.0,352.6,5
Tristram Shandy: A Cock and Bull Story (2005),3.3333333333333335,43460.0,414.0,3
"Triumph of Love, The (2001)",2.0,5321.0,414.0,1
Triumph of the Spirit (1989),3.0,5345.0,414.0,1
Triumph of the Will (Triumph des Willens) (1934),4.166666666666667,4278.0,396.0,3
Troll 2 (1990),3.5,70946.0,331.6666666666667,3
"Troll Hunter, The (Trolljegeren) (2010)",3.75,85412.0,509.0,2
Tron (1982),3.34,2105.0,292.04,50
Tron: Legacy (2010),3.236842105263158,82461.0,372.7894736842105,19
Troop Beverly Hills (1989),1.9166666666666667,4676.0,413.6666666666667,6
Tropic Thunder (2008),3.5,61132.0,336.27272727272725,33
"Trou, Le (Hole, The) (Night Watch, The) (1960)",4.0,31545.0,318.0,1
Trouble in Paradise (1932),3.5,3739.0,474.0,1
"Trouble with Harry, The (1955)",3.4166666666666665,2184.0,205.33333333333334,6
Troy (2004),3.4270833333333335,7458.0,323.25,48
True Crime (1996),4.0,695.0,499.0,2
True Crime (1999),2.75,2561.0,254.75,4
True Grit (1969),4.0,3494.0,292.1666666666667,6
True Grit (2010),3.75,82459.0,349.0,28
True Lies (1994),3.497191011235955,380.0,309.0280898876405,178
True Romance (1993),3.8,555.0,293.9076923076923,65
True Stories (1986),5.0,7815.0,260.0,1
True Story (2015),3.25,127136.0,455.0,2
"Truly, Madly, Deeply (1991)",3.6666666666666665,5034.0,285.6666666666667,3
"Truman Show, The (1998)",3.812,1682.0,299.408,125
Trumbo (2015),4.0,145418.0,305.0,1
Trust (1990),4.333333333333333,1236.0,476.0,3
Truth (2015),3.0,148482.0,448.0,1
"Truth About Cats & Dogs, The (1996)",3.3879310344827585,708.0,340.1551724137931,58
"Truth About Charlie, The (2002)",2.5,5787.0,438.0,1
Tsotsi (2005),3.25,44204.0,274.5,4
Tuck Everlasting (2002),3.25,5667.0,439.5,2
Tucker & Dale vs Evil (2010),3.9166666666666665,83134.0,344.05555555555554,18
Tucker: The Man and His Dream (1988),3.0,4557.0,477.0,1
Tuesdays with Morrie (1999),3.5,7753.0,246.0,2
Tully (2000),2.75,5688.0,506.5,2
Tupac: Resurrection (2003),4.0,6948.0,474.0,1
Turbo (2013),2.5,103755.0,448.0,1
Turbo Kid (2015),3.5,141544.0,198.0,3
Turbo: A Power Rangers Movie (1997),2.0,1495.0,307.0,2
Turbulence (1997),1.0,1427.0,19.0,1
Turkish Delight (Turks fruit) (1973),4.0,26308.0,560.0,1
Turner & Hooch (1989),3.0384615384615383,4677.0,425.53846153846155,13
"Turning Point, The (1977)",4.0,26394.0,606.0,1
Turtle Diary (1985),4.0,3402.0,394.5,2
Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),3.0,134524.0,380.0,1
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),4.0,31702.0,221.0,1
Tusk (2014),3.5,114670.0,610.0,1
"Tuskegee Airmen, The (1995)",2.0,43677.0,599.0,1
"Tuxedo, The (2002)",2.5,5621.0,330.3,10
Twelfth Night (1996),3.5384615384615383,892.0,359.6923076923077,13
"Twelve Chairs, The (1970)",3.0,3622.0,19.0,1
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.983050847457627,32.0,306.20338983050846,177
Twelve O'Clock High (1949),4.5,4338.0,221.0,1
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",3.6666666666666665,26340.0,148.0,3
Twilight (1998),2.3333333333333335,1791.0,450.0,3
Twilight (2008),2.409090909090909,63992.0,276.27272727272725,22
"Twilight Saga: Breaking Dawn - Part 1, The (2011)",2.2142857142857144,91104.0,261.14285714285717,7
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1.875,98203.0,291.75,4
"Twilight Saga: Eclipse, The (2010)",2.45,78772.0,231.5,10
"Twilight Saga: New Moon, The (2009)",2.6666666666666665,72407.0,287.44444444444446,9
"Twilight Samurai, The (Tasogare Seibei) (2002)",3.8333333333333335,27741.0,265.5,6
Twilight Zone: The Movie (1983),3.0,26492.0,462.3333333333333,3
Twin Dragons (Shuang long hui) (1992),3.0,2582.0,396.6666666666667,3
Twin Falls Idaho (1999),2.0,2725.0,603.0,1
Twin Peaks: Fire Walk with Me (1992),3.409090909090909,3262.0,334.0,11
Twins (1988),2.4642857142857144,4558.0,373.7142857142857,14
Twinsters (2015),4.0,146682.0,525.0,1
Twisted (2004),2.75,7321.0,290.5,2
Twister (1990),1.5,7781.0,307.0,1
Twister (1996),3.321138211382114,736.0,317.8536585365854,123
Two Brothers (Deux frères) (2004),3.5,8534.0,474.0,1
Two Can Play That Game (2001),4.0,4759.0,484.0,1
"Two Days, One Night (Deux jours, une nuit) (2014)",3.5,113705.0,567.0,1
"Two Escobars, The (2010)",3.5,79677.0,419.0,1
Two Family House (2000),5.0,3951.0,414.0,1
Two Girls and a Guy (1997),2.0,1816.0,345.3333333333333,3
"Two Jakes, The (1990)",1.25,3141.0,377.5,2
Two Moon Junction (1988),2.0,3577.0,579.0,2
Two Much (1995),3.0,618.0,314.0,1
Two Mules for Sister Sara (1970),3.0,6428.0,238.0,2
Two Night Stand (2014),2.8333333333333335,114762.0,359.6666666666667,3
Two Weeks Notice (2002),3.263157894736842,5957.0,305.8421052631579,19
"Two Women (Ciociara, La) (1960)",4.0,3808.0,606.0,1
Two for the Money (2005),3.5,38992.0,274.0,1
Two if by Sea (1996),2.2,64.0,269.2,5
Tyler Perry's Daddy's Little Girls (2007),2.0,51082.0,232.0,1
Tyler Perry's Diary of a Mad Black Woman (2005),2.6666666666666665,32009.0,334.6666666666667,3
Tyler Perry's I Can Do Bad All by Myself (2009),5.0,71268.0,484.0,1
Tyrannosaur (2011),3.5,90357.0,318.0,1
U Turn (1997),3.357142857142857,1627.0,372.42857142857144,7
U-571 (2000),3.4242424242424243,3555.0,230.93939393939394,33
U.S. Marshals (1998),3.0217391304347827,1792.0,320.8695652173913,23
"U.S. vs. John Lennon, The (2006)",4.0,48741.0,474.0,1
U2: Rattle and Hum (1988),3.25,3142.0,200.25,4
UHF (1989),3.4444444444444446,4678.0,372.1111111111111,9
Ugetsu (Ugetsu monogatari) (1953),2.5,8199.0,263.5,2
"Ugly Duckling and Me!, The (2006)",5.0,50999.0,89.0,1
"Ugly Truth, The (2009)",3.6666666666666665,70183.0,303.6666666666667,12
"Ugly, The (1997)",2.0,1891.0,19.0,1
Ulee's Gold (1997),4.0,1633.0,256.4,5
Ultimate Avengers (2006),2.75,44020.0,489.5,2
Ultimate Avengers 2 (2006),2.0,170297.0,599.0,1
Ultraviolet (2006),1.9230769230769231,43928.0,439.3076923076923,13
Umberto D. (1952),5.0,6611.0,462.0,1
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",4.125,199.0,377.0,4
UnHung Hero (2013),4.5,105746.0,89.0,1
"Unbearable Lightness of Being, The (1988)",3.227272727272727,1295.0,316.90909090909093,11
Unbelievable Adventures of Italians in Russia (1974),3.25,141830.0,97.0,2
Unbreakable (2000),3.4794520547945207,3994.0,340.73972602739724,73
Unbroken (2014),2.5,118702.0,541.6666666666666,3
Uncle Buck (1989),2.8846153846153846,4679.0,406.61538461538464,13
Uncle Nino (2003),0.5,31692.0,221.0,1
Uncommon Valor (1983),3.0,4353.0,414.0,1
Undead (2003),3.25,8578.0,442.0,2
Under Siege (1992),2.8541666666666665,1385.0,279.375,24
Under Siege 2: Dark Territory (1995),2.716666666666667,204.0,367.9,30
Under Suspicion (2000),2.5,3906.0,369.5,2
Under the Rainbow (1981),2.0,3048.0,238.66666666666666,3
Under the Sand (2000),4.5,4273.0,197.5,2
Under the Skin (2013),2.75,109848.0,299.0,2
Under the Tuscan Sun (2003),3.2777777777777777,6765.0,284.3333333333333,9
Undercover Blues (1993),2.0,6314.0,431.0,2
Undercover Brother (2002),1.8333333333333333,5401.0,436.1111111111111,9
Undercurrent (1946),3.5,7772.0,474.0,1
Underground (1995),4.333333333333333,665.0,336.3333333333333,3
Underneath (1995),3.5,335.0,454.0,2
Undertaking Betty (Plots with a View) (2002),2.5,27539.0,68.0,1
Undertow (2004),3.0,8955.0,474.0,1
Underworld (1996),3.0,1430.0,313.6666666666667,3
Underworld (2003),3.5,6754.0,384.90909090909093,33
Underworld: Awakening (2012),3.8,91974.0,278.4,5
Underworld: Blood Wars (2016),3.0,166558.0,380.0,1
Underworld: Evolution (2006),3.09375,42738.0,393.6875,16
Underworld: Rise of the Lycans (2009),3.642857142857143,65682.0,272.42857142857144,7
Undisputed (2002),2.75,5531.0,400.5,2
Undisputed II: Last Man Standing (2006),4.0,73876.0,610.0,1
Undisputed III: Redemption (2010),4.0,81520.0,610.0,1
Unedited Footage of a Bear (2014),4.0,174479.0,184.0,1
Unfaithful (2002),3.5,5364.0,368.7142857142857,7
Unfaithfully Yours (1948),5.0,25947.0,600.0,1
Unfinished Business (2015),2.25,129737.0,279.5,2
"Unfinished Life, An (2005)",3.0,37475.0,274.0,1
Unforgettable (1996),3.0,103.0,504.6666666666667,3
"Unforgettable Summer, An (Un été inoubliable) (1994)",2.0,790.0,555.0,1
Unforgiven (1992),4.111111111111111,1266.0,283.2,45
Unforgiven (2013),0.5,144352.0,517.0,1
"Unforgiven, The (1960)",3.8333333333333335,6461.0,288.3333333333333,6
Unicorn City (2012),5.0,149566.0,89.0,1
"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",2.5,101072.0,50.0,1
"Uninvited, The (2009)",3.5,65882.0,307.0,1
"Union: The Business Behind Getting High, The (2007)",3.5,77233.0,318.0,1
United 93 (2006),4.142857142857143,45210.0,363.14285714285717,7
"United States of Leland, The (2003)",3.5,7377.0,608.0,1
Universal Soldier (1992),2.2058823529411766,2808.0,341.0,17
Universal Soldier: Day of Reckoning (2012),4.0,100579.0,610.0,1
Universal Soldier: The Return (1999),2.625,2807.0,483.5,4
Unknown (2006),3.0,51037.0,414.25,4
Unknown (2011),3.3333333333333335,84601.0,346.8333333333333,6
"Unknown Known, The (2013)",4.0,110387.0,317.0,1
Unknown White Male (2005),3.5,44511.0,474.0,1
Unlawful Entry (1992),2.5,4354.0,357.0,1
Unleashed (Danny the Dog) (2005),3.4444444444444446,33437.0,445.8888888888889,9
Unprecedented: The 2000 Presidential Election (2002),3.5,8753.0,474.0,1
"Unreasonable Man, An (2006)",4.0,55156.0,462.0,1
"Unsinkable Molly Brown, The (1964)",3.75,3963.0,345.0,2
Unstoppable (2010),3.357142857142857,81782.0,412.57142857142856,7
Unstrung Heroes (1995),3.1666666666666665,205.0,286.77777777777777,9
Untamed Heart (1993),3.375,4067.0,281.25,4
Unthinkable (2010),3.0,78218.0,125.0,1
Until the End of the World (Bis ans Ende der Welt) (1991),2.7,1306.0,432.8,5
Untitled Spider-Man Reboot (2017),4.15625,122926.0,341.0,16
"Untouchables, The (1987)",3.9384615384615387,2194.0,317.4769230769231,65
Untraceable (2008),3.0,57526.0,232.0,1
"Unvanquished, The (Aparajito) (1957)",3.75,6918.0,430.5,2
Unzipped (1995),3.0,206.0,494.0,2
Up (2009),4.004761904761905,68954.0,312.6380952380952,105
Up Close and Personal (1996),3.5,140.0,308.375,16
Up at the Villa (2000),3.5,3580.0,468.0,2
Up in the Air (2009),3.71875,72011.0,300.5625,32
Upside Down (2012),3.0,100302.0,105.0,1
Upside Down: The Creation Records Story (2010),3.0,88094.0,18.0,1
"Upside of Anger, The (2005)",3.1666666666666665,30898.0,506.0,3
Upstream Color (2013),3.1666666666666665,99917.0,592.0,3
Uptown Girls (2003),2.9166666666666665,6619.0,334.1666666666667,6
Urban Cowboy (1980),2.3333333333333335,5696.0,444.3333333333333,3
Urban Legend (1998),2.4,2279.0,344.9,10
Urban Legends: Final Cut (2000),1.5,3908.0,445.6666666666667,3
Used People (1992),3.5,8293.0,474.0,1
"Usual Suspects, The (1995)",4.237745098039215,50.0,299.27941176470586,204
V for Vendetta (2006),3.885,44191.0,326.29,100
V. I. Warshawski (1991),2.0,5442.0,599.0,1
V/H/S (2012),2.75,96815.0,495.0,2
V/H/S/2 (2013),4.5,103483.0,610.0,1
Vacancy (2007),3.75,52644.0,498.5,2
Vacation (2015),3.4166666666666665,136598.0,369.5,6
Vacations in Prostokvashino (1980),5.0,172587.0,105.0,1
Vagabond (Sans toit ni loi) (1985),5.0,3637.0,603.0,1
Valentine (2001),3.5,4143.0,274.0,1
Valentine's Day (2010),2.6666666666666665,74450.0,250.0,3
Valerian and the City of a Thousand Planets (2017),2.875,173291.0,470.75,4
"Valet, The (La doublure) (2006)",5.0,53578.0,89.0,1
Valhalla Rising (2009),2.5,77201.0,599.0,1
Valiant (2005),1.5,36397.0,483.0,1
Valkyrie (2008),3.409090909090909,64983.0,290.72727272727275,11
Valley Girl (1983),2.1666666666666665,6638.0,368.0,3
Valmont (1989),4.0,5646.0,291.75,4
Vampire Hunter D (1985),2.5,33294.0,599.0,1
Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),3.111111111111111,5146.0,365.22222222222223,9
Vampire in Brooklyn (1995),2.8333333333333335,93.0,325.22222222222223,9
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),5.0,1349.0,603.0,1
Vampires (1998),2.4285714285714284,2328.0,397.0,7
Vamps (2012),1.5,98175.0,448.0,1
Van Helsing (2004),2.7083333333333335,7454.0,343.0,24
Vanilla Sky (2001),3.4204545454545454,4975.0,342.8863636363636,44
"Vanishing, The (1993)",2.375,4808.0,421.25,4
"Vanishing, The (Spoorloos) (1988)",3.9166666666666665,4546.0,324.6666666666667,6
Vanity Fair (2004),3.5,8833.0,362.3333333333333,3
Vantage Point (2008),3.4166666666666665,58103.0,358.3333333333333,6
Vanya on 42nd Street (1994),4.2,334.0,248.0,5
Varsity Blues (1999),3.2666666666666666,2447.0,351.06666666666666,15
Vatel (2000),4.25,4152.0,394.0,2
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),2.3125,1461.0,311.625,8
Velvet Goldmine (1998),3.375,2337.0,397.5,4
Venom (1982),2.0,6145.0,513.0,1
Venus (2006),3.5,50274.0,274.0,2
Venus in Fur (La Vénus à la fourrure) (2013),4.5,109161.0,462.0,1
Vera Drake (2004),3.0,8951.0,264.5,4
"Verdict, The (1982)",4.357142857142857,3068.0,406.57142857142856,7
Veronica Guerin (2003),3.0,6884.0,221.0,2
Veronica Mars (2014),1.75,109864.0,234.5,2
Versus (2000),3.75,7657.0,604.5,2
Vertical Limit (2000),2.607142857142857,3999.0,316.42857142857144,14
Vertigo (1958),4.025,903.0,307.4,60
Very Bad Things (1998),3.4375,2387.0,318.4375,16
"Very Brady Sequel, A (1996)",3.25,818.0,296.5,10
"Very Harold & Kumar 3D Christmas, A (2011)",3.25,88954.0,366.0,2
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",3.6666666666666665,27721.0,310.6666666666667,6
"Very Potter Musical, A (2009)",4.25,93006.0,133.0,2
"Very Potter Sequel, A (2010)",5.0,93008.0,177.0,1
Vibes (1988),2.0,2733.0,118.0,2
Vice (2015),1.0,127323.0,292.0,1
Vicky Cristina Barcelona (2008),3.09375,60950.0,215.5,16
Victor Frankenstein (2015),3.25,141004.0,283.5,2
Victor/Victoria (1982),3.5416666666666665,1081.0,380.3333333333333,12
Victoria (2015),3.9,128620.0,167.6,5
Victory (a.k.a. Escape to Victory) (1981),4.75,5915.0,527.0,2
Videodrome (1983),3.6875,6774.0,367.25,8
"Vie en Rose, La (Môme, La) (2007)",3.25,52579.0,455.5,2
View from the Top (2003),2.375,6252.0,341.0,4
"View to a Kill, A (1985)",3.2142857142857144,2376.0,320.7142857142857,21
Vigilante Diaries (2016),1.0,161290.0,448.0,1
Village of the Damned (1960),3.0833333333333335,2553.0,320.8333333333333,6
Village of the Damned (1995),2.8333333333333335,332.0,401.75,12
"Village, The (2004)",3.1923076923076925,8783.0,367.38461538461536,26
Villain (1971),5.0,136850.0,329.0,1
Vincent Wants to Sea (Vincent will meer) (2010),3.0,82088.0,509.0,1
Violet & Daisy (2011),3.0,91470.0,286.5,2
